match_date,surface,best_of,winner,loser,wsets,lsets
2000-02-14,Hard,3,Novak J.,Johansson T.,2,0
2000-02-14,Hard,3,Pioline C.,Voinea A.,2,0
2000-02-14,Hard,3,Rusedski G.,Kucera K.,2,0
2000-02-14,Hard,3,Santoro F.,Alami K.,2,0
2000-02-14,Hard,3,Siemerink J.,Enqvist T.,2,0
2000-02-14,Hard,3,Wessels P.,Pavel A.,2,1
2000-02-14,Hard,3,Golmard J.,Siemerink J.,2,0
2000-02-14,Hard,3,Henman T.,Santoro F.,2,0
2000-02-14,Hard,3,Hrbaty D.,Bjorkman J.,2,0
2000-02-14,Hard,3,Kafelnikov Y.,Escude N.,2,0
2000-02-14,Hard,3,Kiefer N.,Novak J.,2,0
2000-02-14,Hard,3,Norman M.,Wessels P.,2,0
2000-02-14,Hard,3,Pioline C.,Grosjean S.,2,1
2000-02-14,Hard,3,Rusedski G.,Dewulf F.,2,0
2000-02-14,Hard,3,Golmard J.,Norman M.,2,0
2000-02-14,Hard,3,Henman T.,Hrbaty D.,2,0
2000-02-14,Hard,3,Kafelnikov Y.,Rusedski G.,2,1
2000-02-14,Hard,3,Pioline C.,Kiefer N.,2,1
2000-02-14,Hard,3,Henman T.,Kafelnikov Y.,2,1
2000-02-14,Hard,3,Pioline C.,Golmard J.,2,0
2000-02-14,Hard,3,Pioline C.,Henman T.,2,1
2000-02-21,Hard,3,Arazi H.,Gambill J.M.,2,0
2000-02-21,Hard,3,Enqvist T.,Voinea A.,2,0
2000-02-21,Hard,3,Federer R.,Kiefer N.,2,0
2000-02-21,Hard,3,Golmard J.,Ferrero J.C.,2,0
2000-02-21,Hard,3,Hrbaty D.,Pavel A.,2,0
2000-02-21,Hard,3,Ivanisevic G.,Black W.,2,0
2000-02-21,Hard,3,Kafelnikov Y.,Medvedev A.,2,0
2000-02-21,Hard,3,Kucera K.,Novak J.,2,0
2000-02-21,Hard,3,Pioline C.,Martin A.,2,0
2000-02-21,Hard,3,Rosset M.,Ljubicic I.,2,0
2000-02-21,Hard,3,Rusedski G.,Clement A.,2,0
2000-02-21,Hard,3,Santoro F.,Safin M.,2,1
2000-02-21,Hard,3,Saulnier C.,Schuettler R.,2,0
2000-02-21,Hard,3,Tarango J.,Bjorkman J.,2,0
2000-02-21,Hard,3,Vacek D.,Johansson T.,2,0
2000-02-21,Hard,3,Zabaleta M.,Henman T.,2,0
2000-02-21,Hard,3,Enqvist T.,Kucera K.,2,1
2000-02-21,Hard,3,Federer R.,Ivanisevic G.,2,0
2000-02-21,Hard,3,Kafelnikov Y.,Vacek D.,2,0
2000-02-21,Hard,3,Pioline C.,Tarango J.,2,0
2000-02-21,Hard,3,Rosset M.,Hrbaty D.,2,0
2000-02-21,Hard,3,Rusedski G.,Golmard J.,2,0
2000-02-21,Hard,3,Santoro F.,Arazi H.,2,0
2000-02-21,Hard,3,Zabaleta M.,Saulnier C.,2,0
2000-02-21,Hard,3,Enqvist T.,Pioline C.,2,1
2000-02-21,Hard,3,Kafelnikov Y.,Santoro F.,2,0
2000-02-21,Hard,3,Rosset M.,Federer R.,2,1
2000-02-21,Hard,3,Rusedski G.,Zabaleta M.,2,0
2000-02-21,Hard,3,Kafelnikov Y.,Rusedski G.,2,0
2000-02-21,Hard,3,Rosset M.,Enqvist T.,2,1
2000-02-21,Hard,3,Rosset M.,Kafelnikov Y.,2,0
2000-02-21,Clay,3,Agenor R.,Diaz J.,2,0
2000-02-21,Clay,3,Canas G.,Massu N.,0,0
2000-02-21,Clay,3,Chela J.I.,Black B.,2,0
2000-02-21,Clay,3,Fromberg R.,Sa A.,2,1
2000-02-21,Clay,3,Gaudio G.,Clavet F.,2,0
2000-02-21,Clay,3,Gumy H.,Dupuis A.,2,0
2000-02-21,Clay,3,Hantschk M.,Marin J.A.,2,1
2000-02-21,Clay,3,Hernandez A.,Tieleman L.,2,0
2000-02-21,Clay,3,Koubek S.,Portas A.,2,0
2000-02-21,Clay,3,Kuerten G.,Etlis G.,2,1
2000-02-21,Clay,3,Lapentti N.,Ulihrach B.,2,0
2000-02-21,Clay,3,Meligeni F.,Bruguera S.,2,0
2000-02-21,Clay,3,Puerta M.,Vicente F.,2,0
2000-02-21,Clay,3,Sargsian S.,Viloca J.A.,2,1
2000-02-21,Clay,3,Squillari F.,Blanco G.,2,1
2000-02-21,Clay,3,Stanoytchev O.,di Pasquale A.,2,0
2000-02-21,Clay,3,Canas G.,Meligeni F.,2,1
2000-02-21,Clay,3,Chela J.I.,Kuerten G.,2,1
2000-02-21,Clay,3,Gaudio G.,Hernandez A.,2,1
2000-02-21,Clay,3,Hantschk M.,Stanoytchev O.,2,1
2000-02-21,Clay,3,Koubek S.,Fromberg R.,2,1
2000-02-21,Clay,3,Lapentti N.,Sargsian S.,2,1
2000-02-21,Clay,3,Puerta M.,Gumy H.,2,0
2000-02-21,Clay,3,Squillari F.,Agenor R.,2,0
2000-02-21,Clay,3,Chela J.I.,Hantschk M.,2,0
2000-02-21,Clay,3,Koubek S.,Gaudio G.,2,0
2000-02-21,Clay,3,Puerta M.,Canas G.,2,0
2000-02-21,Clay,3,Squillari F.,Lapentti N.,2,0
2000-02-21,Clay,3,Chela J.I.,Koubek S.,2,0
2000-02-21,Clay,3,Puerta M.,Squillari F.,2,0
2000-02-21,Clay,3,Chela J.I.,Puerta M.,2,0
2000-02-28,Hard,3,Bastl G.,Tillstrom M.,2,1
2000-02-28,Hard,3,Behrend T.,Rosset M.,2,1
2000-02-28,Hard,3,Bjorkman J.,Dupuis A.,2,0
2000-02-28,Hard,3,Damm M.,Pless K.,2,1
2000-02-28,Hard,3,Federer R.,Dewulf F.,2,1
2000-02-28,Hard,3,Heuberger I.,Delgado J.,2,0
2000-02-28,Hard,3,Ivanisevic G.,Prinosil D.,2,1
2000-02-28,Hard,3,Jonsson F.,Pretzsch A.,2,1
2000-02-28,Hard,3,Kroslak J.,Voinea A.,2,0
2000-02-28,Hard,3,Larsson M.,Arthurs W.,2,1
2000-02-28,Hard,3,Liukko V.,Johansson T.,2,1
2000-02-28,Hard,3,Ljubicic I.,Luxa P.,2,1
2000-02-28,Hard,3,Pozzi G.,Siemerink J.,2,1
2000-02-28,Hard,3,Safin M.,Lareau S.,2,0
2000-02-28,Hard,3,Schuettler R.,Manta L.,2,0
2000-02-28,Hard,3,Vinciguerra A.,Rochus C.,2,0
2000-02-28,Hard,3,Bjorkman J.,Heuberger I.,2,0
2000-02-28,Hard,3,Damm M.,Bastl G.,2,0
2000-02-28,Hard,3,Federer R.,Jonsson F.,2,0
2000-02-28,Hard,3,Larsson M.,Behrend T.,2,0
2000-02-28,Hard,3,Ljubicic I.,Ivanisevic G.,2,1
2000-02-28,Hard,3,Pozzi G.,Liukko V.,2,1
2000-02-28,Hard,3,Safin M.,Kroslak J.,2,1
2000-02-28,Hard,3,Vinciguerra A.,Schuettler R.,2,1
2000-02-28,Hard,3,Federer R.,Pozzi G.,2,1
2000-02-28,Hard,3,Larsson M.,Ljubicic I.,2,1
2000-02-28,Hard,3,Safin M.,Bjorkman J.,2,0
2000-02-28,Hard,3,Vinciguerra A.,Damm M.,2,0
2000-02-28,Hard,3,Larsson M.,Federer R.,2,0
2000-02-28,Hard,3,Vinciguerra A.,Safin M.,2,0
2000-02-28,Hard,3,Vinciguerra A.,Larsson M.,2,0
2000-02-28,Hard,3,Bryan M.,Gaudenzi A.,2,1
2000-02-28,Hard,3,Calatrava A.,Zabaleta M.,2,0
2000-02-28,Hard,3,Clavet F.,Woodforde M.,2,0
2000-02-28,Hard,3,Fromberg R.,Stark J.,2,0
2000-02-28,Hard,3,Gambill J.M.,Alonso J.,1,0
2000-02-28,Hard,3,Gimelstob J.,Alami K.,2,1
2000-02-28,Hard,3,Goldstein P.,Pavel A.,2,0
2000-02-28,Hard,3,Hipfl M.,Srichaphan P.,2,1
2000-02-28,Hard,3,Ilie A.,Chang M.,2,0
2000-02-28,Hard,3,Koubek S.,Black B.,2,0
2000-02-28,Hard,3,Malisse X.,van Lottum J.,2,1
2000-02-28,Hard,3,Mamiit C.,Mirnyi M.,2,1
2000-02-28,Hard,3,Rafter P.,Gumy H.,2,0
2000-02-28,Hard,3,Sa A.,Szymanski J.,2,0
2000-02-28,Hard,3,Tieleman L.,Roddick A.,2,0
2000-02-28,Hard,3,Woodruff C.,Kratochvil M.,2,1
2000-02-28,Hard,3,Calatrava A.,Bryan M.,2,0
2000-02-28,Hard,3,Fromberg R.,Ilie A.,2,1
2000-02-28,Hard,3,Gimelstob J.,Mamiit C.,2,1
2000-02-28,Hard,3,Goldstein P.,Clavet F.,2,0
2000-02-28,Hard,3,Koubek S.,Gambill J.M.,2,0
2000-02-28,Hard,3,Rafter P.,Hipfl M.,2,0
2000-02-28,Hard,3,Sa A.,Malisse X.,2,1
2000-02-28,Hard,3,Woodruff C.,Tieleman L.,2,0
2000-02-28,Hard,3,Calatrava A.,Woodruff C.,2,1
2000-02-28,Hard,3,Fromberg R.,Gimelstob J.,2,1
2000-02-28,Hard,3,Goldstein P.,Rafter P.,2,1
2000-02-28,Hard,3,Koubek S.,Sa A.,2,1
2000-02-28,Hard,3,Calatrava A.,Goldstein P.,2,1
2000-02-28,Hard,3,Koubek S.,Fromberg R.,2,1
2000-02-28,Hard,3,Koubek S.,Calatrava A.,2,1
2000-02-28,Clay,3,Agenor R.,Gonzalez F.,2,1
2000-02-28,Clay,3,Alvarez E.,Diaz J.,2,1
2000-02-28,Clay,3,Calleri A.,Sargsian S.,2,0
2000-02-28,Clay,3,Canas G.,di Pasquale A.,2,1
2000-02-28,Clay,3,Chela J.I.,Marin J.A.,2,0
2000-02-28,Clay,3,Garcia A.,Blanco G.,2,0
2000-02-28,Clay,3,Gaudio G.,Spottl M.,2,0
2000-02-28,Clay,3,Hood M.,Bruguera S.,2,0
2000-02-28,Clay,3,Kuerten G.,Lisnard J.,2,0
2000-02-28,Clay,3,Massu N.,Meligeni F.,1,0
2000-02-28,Clay,3,Portas A.,Sanguinetti D.,2,0
2000-02-28,Clay,3,Puerta M.,Squillari F.,2,0
2000-02-28,Clay,3,Stanoytchev O.,Hantschk M.,2,0
2000-02-28,Clay,3,Ulihrach B.,Rios M.,2,0
2000-02-28,Clay,3,Vicente F.,Rodriguez M.,2,1
2000-02-28,Clay,3,Zib T.,Lopez-Moron A.,2,0
2000-02-28,Clay,3,Calleri A.,Alvarez E.,2,1
2000-02-28,Clay,3,Gaudio G.,Garcia A.,2,0
2000-02-28,Clay,3,Hood M.,Massu N.,2,0
2000-02-28,Clay,3,Kuerten G.,Stanoytchev O.,2,0
2000-02-28,Clay,3,Portas A.,Canas G.,2,0
2000-02-28,Clay,3,Puerta M.,Chela J.I.,2,1
2000-02-28,Clay,3,Ulihrach B.,Agenor R.,2,1
2000-02-28,Clay,3,Vicente F.,Zib T.,2,0
2000-02-28,Clay,3,Gaudio G.,Ulihrach B.,2,0
2000-02-28,Clay,3,Kuerten G.,Calleri A.,2,0
2000-02-28,Clay,3,Portas A.,Hood M.,2,0
2000-02-28,Clay,3,Puerta M.,Vicente F.,2,0
2000-02-28,Clay,3,Kuerten G.,Portas A.,2,0
2000-02-28,Clay,3,Puerta M.,Gaudio G.,2,1
2000-02-28,Clay,3,Kuerten G.,Puerta M.,2,0
2000-03-06,Clay,3,Chela J.I.,Lopez-Moron A.,2,1
2000-03-06,Clay,3,di Pasquale A.,Diaz J.,2,1
2000-03-06,Clay,3,El Aynaoui Y.,Lisnard J.,2,0
2000-03-06,Clay,3,Etlis G.,Gonzalez P.,2,0
2000-03-06,Clay,3,Gumy H.,Massu N.,2,0
2000-03-06,Clay,3,Hantschk M.,Hadad M.,2,1
2000-03-06,Clay,3,Kuerten G.,Bruguera S.,2,0
2000-03-06,Clay,3,Mantilla F.,Blanco G.,2,0
2000-03-06,Clay,3,Portas A.,Canas G.,2,0
2000-03-06,Clay,3,Prieto S.,Balcells J.,2,1
2000-03-06,Clay,3,Puerta M.,Cortes J.,2,0
2000-03-06,Clay,3,Rodriguez M.,Marin J.A.,2,0
2000-03-06,Clay,3,Sanguinetti D.,Gaudio G.,2,0
2000-03-06,Clay,3,Stanoytchev O.,Agenor R.,2,1
2000-03-06,Clay,3,Vicente F.,Tieleman L.,2,0
2000-03-06,Clay,3,Zib T.,Ulihrach B.,2,0
2000-03-06,Clay,3,di Pasquale A.,Zib T.,2,0
2000-03-06,Clay,3,El Aynaoui Y.,Etlis G.,2,1
2000-03-06,Clay,3,Hantschk M.,Gumy H.,2,1
2000-03-06,Clay,3,Kuerten G.,Prieto S.,2,0
2000-03-06,Clay,3,Mantilla F.,Chela J.I.,2,0
2000-03-06,Clay,3,Portas A.,Stanoytchev O.,2,1
2000-03-06,Clay,3,Puerta M.,Sanguinetti D.,2,0
2000-03-06,Clay,3,Vicente F.,Rodriguez M.,2,0
2000-03-06,Clay,3,El Aynaoui Y.,Portas A.,2,0
2000-03-06,Clay,3,Kuerten G.,Hantschk M.,2,1
2000-03-06,Clay,3,Puerta M.,Mantilla F.,2,0
2000-03-06,Clay,3,Vicente F.,di Pasquale A.,2,0
2000-03-06,Clay,3,El Aynaoui Y.,Vicente F.,2,1
2000-03-06,Clay,3,Puerta M.,Kuerten G.,2,1
2000-03-06,Clay,3,Puerta M.,El Aynaoui Y.,2,0
2000-03-06,Hard,3,Agassi A.,Ondruska M.,2,0
2000-03-06,Hard,3,Black B.,Alami K.,2,0
2000-03-06,Hard,3,Clavet F.,Meligeni F.,2,0
2000-03-06,Hard,3,Corretja A.,Blake J.,2,0
2000-03-06,Hard,3,Costa A.,Goldstein P.,2,0
2000-03-06,Hard,3,Ferreira W.,Schalken S.,2,1
2000-03-06,Hard,3,Ferrero J.C.,Rafter P.,2,0
2000-03-06,Hard,3,Henman T.,Koubek S.,2,0
2000-03-06,Hard,3,Hewitt L.,Vacek D.,2,1
2000-03-06,Hard,3,Lapentti N.,Ilie A.,2,1
2000-03-06,Hard,3,Martin A.,Grosjean S.,2,0
2000-03-06,Hard,3,Moya C.,Zabaleta M.,2,0
2000-03-06,Hard,3,Pavel A.,Calatrava A.,2,0
2000-03-06,Hard,3,Rios M.,Spadea V.,2,0
2000-03-06,Hard,3,Sampras P.,Rusedski G.,2,0
2000-03-06,Hard,3,Woodruff C.,Dosedel S.,2,0
2000-03-06,Hard,3,Clavet F.,Agassi A.,2,0
2000-03-06,Hard,3,Corretja A.,Sampras P.,0,0
2000-03-06,Hard,3,Costa A.,Pavel A.,2,0
2000-03-06,Hard,3,Ferrero J.C.,Moya C.,2,0
2000-03-06,Hard,3,Henman T.,Black B.,2,0
2000-03-06,Hard,3,Hewitt L.,Woodruff C.,2,1
2000-03-06,Hard,3,Lapentti N.,Ferreira W.,2,1
2000-03-06,Hard,3,Rios M.,Martin A.,2,0
2000-03-06,Hard,3,Costa A.,Corretja A.,2,1
2000-03-06,Hard,3,Ferrero J.C.,Clavet F.,2,1
2000-03-06,Hard,3,Henman T.,Lapentti N.,2,0
2000-03-06,Hard,3,Hewitt L.,Rios M.,1,0
2000-03-06,Hard,3,Henman T.,Costa A.,2,0
2000-03-06,Hard,3,Hewitt L.,Ferrero J.C.,2,0
2000-03-06,Hard,3,Hewitt L.,Henman T.,2,0
2000-03-13,Hard,3,Arazi H.,Agassi A.,2,1
2000-03-13,Hard,3,Black B.,Martin A.,2,0
2000-03-13,Hard,3,Chang M.,Ferrero J.C.,2,0
2000-03-13,Hard,3,Clavet F.,Ilie A.,2,1
2000-03-13,Hard,3,Corretja A.,Kucera K.,2,0
2000-03-13,Hard,3,Costa A.,Koubek S.,2,1
2000-03-13,Hard,3,di Pasquale A.,Courier J.,2,1
2000-03-13,Hard,3,Dosedel S.,Mantilla F.,2,0
2000-03-13,Hard,3,Enqvist T.,Golmard J.,2,0
2000-03-13,Hard,3,Escude N.,Pioline C.,2,0
2000-03-13,Hard,3,Ferreira W.,Gambill J.M.,2,1
2000-03-13,Hard,3,Grosjean S.,Novak J.,2,0
2000-03-13,Hard,3,Haas T.,Saulnier C.,2,1
2000-03-13,Hard,3,Henman T.,Alami K.,2,0
2000-03-13,Hard,3,Hewitt L.,Moya C.,2,1
2000-03-13,Hard,3,Hrbaty D.,El Aynaoui Y.,2,0
2000-03-13,Hard,3,Ivanisevic G.,Goldstein P.,2,1
2000-03-13,Hard,3,Johansson T.,Clement A.,2,0
2000-03-13,Hard,3,Kafelnikov Y.,Spadea V.,2,0
2000-03-13,Hard,3,Kuerten G.,Gimelstob J.,2,1
2000-03-13,Hard,3,Lapentti N.,Bjorkman J.,2,0
2000-03-13,Hard,3,Mirnyi M.,Dent T.,2,0
2000-03-13,Hard,3,Norman M.,Squillari F.,2,0
2000-03-13,Hard,3,Philippoussis M.,Woodruff C.,2,0
2000-03-13,Hard,3,Rafter P.,Ondruska M.,2,0
2000-03-13,Hard,3,Rios M.,Vacek D.,2,0
2000-03-13,Hard,3,Rusedski G.,Blake J.,2,0
2000-03-13,Hard,3,Safin M.,Meligeni F.,2,1
2000-03-13,Hard,3,Sampras P.,Medvedev A.,2,0
2000-03-13,Hard,3,Santoro F.,Kiefer N.,2,0
2000-03-13,Hard,3,Schalken S.,Kroslak J.,2,0
2000-03-13,Hard,3,Zabaleta M.,Vicente F.,2,0
2000-03-13,Hard,3,Arazi H.,Dosedel S.,2,0
2000-03-13,Hard,3,Black B.,Hewitt L.,2,0
2000-03-13,Hard,3,Corretja A.,Rafter P.,2,1
2000-03-13,Hard,3,Costa A.,Ivanisevic G.,2,1
2000-03-13,Hard,3,Enqvist T.,Johansson T.,2,0
2000-03-13,Hard,3,Escude N.,Safin M.,2,0
2000-03-13,Hard,3,Grosjean S.,Henman T.,2,1
2000-03-13,Hard,3,Haas T.,Kuerten G.,2,0
2000-03-13,Hard,3,Lapentti N.,di Pasquale A.,2,1
2000-03-13,Hard,3,Mirnyi M.,Rusedski G.,2,0
2000-03-13,Hard,3,Norman M.,Chang M.,2,0
2000-03-13,Hard,3,Philippoussis M.,Clavet F.,2,0
2000-03-13,Hard,3,Sampras P.,Ferreira W.,2,1
2000-03-13,Hard,3,Santoro F.,Hrbaty D.,2,1
2000-03-13,Hard,3,Schalken S.,Kafelnikov Y.,2,0
2000-03-13,Hard,3,Zabaleta M.,Rios M.,2,0
2000-03-13,Hard,3,Arazi H.,Mirnyi M.,2,1
2000-03-13,Hard,3,Corretja A.,Santoro F.,2,0
2000-03-13,Hard,3,Enqvist T.,Zabaleta M.,2,0
2000-03-13,Hard,3,Lapentti N.,Escude N.,2,1
2000-03-13,Hard,3,Norman M.,Grosjean S.,2,1
2000-03-13,Hard,3,Philippoussis M.,Haas T.,2,0
2000-03-13,Hard,3,Sampras P.,Black B.,2,1
2000-03-13,Hard,3,Schalken S.,Costa A.,2,0
2000-03-13,Hard,3,Corretja A.,Norman M.,2,1
2000-03-13,Hard,3,Enqvist T.,Sampras P.,2,1
2000-03-13,Hard,3,Lapentti N.,Arazi H.,2,0
2000-03-13,Hard,3,Philippoussis M.,Schalken S.,2,0
2000-03-13,Hard,3,Corretja A.,Lapentti N.,2,0
2000-03-13,Hard,3,Enqvist T.,Philippoussis M.,2,1
2000-03-13,Hard,5,Corretja A.,Enqvist T.,3,0
2000-03-23,Hard,3,Arthurs W.,Clavet F.,2,0
2000-03-23,Hard,3,Bastl G.,Ketola T.,2,0
2000-03-23,Hard,3,Black B.,Schuettler R.,2,0
2000-03-23,Hard,3,Black W.,Berasategui A.,2,0
2000-03-23,Hard,3,Calleri A.,Rosset M.,2,1
2000-03-23,Hard,3,Canas G.,Ljubicic I.,2,0
2000-03-23,Hard,3,Chang M.,Marin J.A.,2,0
2000-03-23,Hard,3,Clement A.,Woodruff C.,2,1
2000-03-23,Hard,3,Courier J.,Nalbandian D.,2,1
2000-03-23,Hard,3,Federer R.,Gimelstob J.,2,0
2000-03-23,Hard,3,Ferreira W.,Damm M.,2,1
2000-03-23,Hard,3,Fish M.,Blanco G.,1,1
2000-03-23,Hard,3,Fromberg R.,Tarango J.,2,1
2000-03-23,Hard,3,Gambill J.M.,Dosedel S.,2,0
2000-03-23,Hard,3,Gaudio G.,Gumy H.,2,0
2000-03-23,Hard,3,Goldstein P.,Ruud C.,2,0
2000-03-23,Hard,3,Golmard J.,Vacek D.,2,0
2000-03-23,Hard,3,Ivanisevic G.,Prinosil D.,2,0
2000-03-23,Hard,3,Kratochvil M.,van Lottum J.,2,0
2000-03-23,Hard,3,Malisse X.,Larsson M.,2,0
2000-03-23,Hard,3,Massu N.,di Pasquale A.,2,1
2000-03-23,Hard,3,Medvedev A.,Ilie A.,2,0
2000-03-23,Hard,3,Mirnyi M.,Tillstrom M.,2,1
2000-03-23,Hard,3,Moya C.,Viloca J.A.,2,0
2000-03-23,Hard,3,Novak J.,Martin A.,2,0
2000-03-23,Hard,3,Pavel A.,Sargsian S.,2,0
2000-03-23,Hard,3,Pozzi G.,Bjorkman J.,2,1
2000-03-23,Hard,3,Rochus C.,Squillari F.,2,1
2000-03-23,Hard,3,Roddick A.,Vicente F.,2,0
2000-03-23,Hard,3,Saulnier C.,Johansson T.,2,1
2000-03-23,Hard,3,Schalken S.,Hipfl M.,2,0
2000-03-23,Hard,3,Vinciguerra A.,Kucera K.,2,0
2000-03-23,Hard,3,Agassi A.,Roddick A.,2,0
2000-03-23,Hard,3,Bastl G.,Ferrero J.C.,2,0
2000-03-23,Hard,3,Black B.,El Aynaoui Y.,2,1
2000-03-23,Hard,3,Enqvist T.,Courier J.,2,1
2000-03-23,Hard,3,Escude N.,Arthurs W.,2,0
2000-03-23,Hard,3,Ferreira W.,Arazi H.,2,0
2000-03-23,Hard,3,Fromberg R.,Kiefer N.,2,0
2000-03-23,Hard,3,Gambill J.M.,Alami K.,2,1
2000-03-23,Hard,3,Grosjean S.,Schalken S.,2,0
2000-03-23,Hard,3,Haas T.,Fish M.,2,0
2000-03-23,Hard,3,Henman T.,Calleri A.,2,1
2000-03-23,Hard,3,Hewitt L.,Gaudio G.,2,1
2000-03-23,Hard,3,Hrbaty D.,Rochus C.,2,0
2000-03-23,Hard,3,Ivanisevic G.,Spadea V.,2,0
2000-03-23,Hard,3,Kafelnikov Y.,Canas G.,2,1
2000-03-23,Hard,3,Kratochvil M.,Costa A.,2,1
2000-03-23,Hard,3,Kuerten G.,Clement A.,2,1
2000-03-23,Hard,3,Lapentti N.,Malisse X.,2,0
2000-03-23,Hard,3,Mantilla F.,Golmard J.,2,1
2000-03-23,Hard,3,Meligeni F.,Goldstein P.,2,0
2000-03-23,Hard,3,Norman M.,Massu N.,2,0
2000-03-23,Hard,3,Novak J.,Corretja A.,2,1
2000-03-23,Hard,3,Pavel A.,Santoro F.,2,1
2000-03-23,Hard,3,Philippoussis M.,Saulnier C.,2,1
2000-03-23,Hard,3,Pioline C.,Black W.,2,0
2000-03-23,Hard,3,Pozzi G.,Koubek S.,2,0
2000-03-23,Hard,3,Rafter P.,Mirnyi M.,2,0
2000-03-23,Hard,3,Rios M.,Chang M.,2,0
2000-03-23,Hard,3,Rusedski G.,Medvedev A.,2,0
2000-03-23,Hard,3,Sampras P.,Moya C.,2,0
2000-03-23,Hard,3,Vinciguerra A.,Safin M.,2,1
2000-03-23,Hard,3,Zabaleta M.,Federer R.,2,0
2000-03-23,Hard,3,Agassi A.,Pavel A.,2,0
2000-03-23,Hard,3,Enqvist T.,Bastl G.,2,0
2000-03-23,Hard,3,Ferreira W.,Fromberg R.,2,0
2000-03-23,Hard,3,Gambill J.M.,Norman M.,2,1
2000-03-23,Hard,3,Henman T.,Zabaleta M.,2,0
2000-03-23,Hard,3,Hewitt L.,Haas T.,2,0
2000-03-23,Hard,3,Hrbaty D.,Kratochvil M.,2,0
2000-03-23,Hard,3,Kafelnikov Y.,Meligeni F.,2,0
2000-03-23,Hard,3,Kuerten G.,Ivanisevic G.,2,0
2000-03-23,Hard,3,Lapentti N.,Mantilla F.,2,1
2000-03-23,Hard,3,Philippoussis M.,Pioline C.,2,0
2000-03-23,Hard,3,Pozzi G.,Novak J.,2,0
2000-03-23,Hard,3,Rafter P.,Grosjean S.,2,1
2000-03-23,Hard,3,Rios M.,Escude N.,2,1
2000-03-23,Hard,3,Rusedski G.,Black B.,2,0
2000-03-23,Hard,3,Sampras P.,Vinciguerra A.,2,1
2000-03-23,Hard,3,Agassi A.,Rafter P.,2,0
2000-03-23,Hard,3,Ferreira W.,Hrbaty D.,2,1
2000-03-23,Hard,3,Gambill J.M.,Philippoussis M.,2,1
2000-03-23,Hard,3,Henman T.,Rios M.,2,1
2000-03-23,Hard,3,Hewitt L.,Kafelnikov Y.,2,0
2000-03-23,Hard,3,Kuerten G.,Pozzi G.,2,0
2000-03-23,Hard,3,Lapentti N.,Enqvist T.,0,0
2000-03-23,Hard,3,Sampras P.,Rusedski G.,2,0
2000-03-23,Hard,3,Agassi A.,Henman T.,2,1
2000-03-23,Hard,3,Hewitt L.,Gambill J.M.,2,0
2000-03-23,Hard,3,Kuerten G.,Ferreira W.,2,0
2000-03-23,Hard,3,Sampras P.,Lapentti N.,2,0
2000-03-23,Hard,3,Kuerten G.,Agassi A.,2,0
2000-03-23,Hard,3,Sampras P.,Hewitt L.,2,1
2000-03-23,Hard,5,Sampras P.,Kuerten G.,3,1
2000-04-10,Clay,3,Agassi A.,Malisse X.,2,0
2000-04-10,Clay,3,Alonso J.,Kim K.,2,1
2000-04-10,Clay,3,Chang M.,Sanguinetti D.,2,0
2000-04-10,Clay,3,Goldstein P.,Harper-Griffith L.,2,1
2000-04-10,Clay,3,Huet S.,Russell M.,2,1
2000-04-10,Clay,3,Ilie A.,Zib T.,2,0
2000-04-10,Clay,3,Koubek S.,Browne F.,2,0
2000-04-10,Clay,3,Larsson M.,Ruud C.,2,0
2000-04-10,Clay,3,Massu N.,Sekulov J.,2,0
2000-04-10,Clay,3,Sargsian S.,Taino E.,2,0
2000-04-10,Clay,3,Stoltenberg J.,Jonsson F.,2,0
2000-04-10,Clay,3,Tabara M.,Gustafsson M.,2,0
2000-04-10,Clay,3,Tarango J.,Sa A.,2,0
2000-04-10,Clay,3,Vanek J.,Gimelstob J.,2,0
2000-04-10,Clay,3,Woodbridge T.,Agenor R.,2,0
2000-04-10,Clay,3,Woodruff C.,Stoliarov A.,2,0
2000-04-10,Clay,3,Chang M.,Alonso J.,2,1
2000-04-10,Clay,3,Ilie A.,Huet S.,2,0
2000-04-10,Clay,3,Koubek S.,Goldstein P.,2,1
2000-04-10,Clay,3,Massu N.,Sargsian S.,2,0
2000-04-10,Clay,3,Stoltenberg J.,Larsson M.,2,1
2000-04-10,Clay,3,Tarango J.,Tabara M.,2,1
2000-04-10,Clay,3,Vanek J.,Agassi A.,1,0
2000-04-10,Clay,3,Woodruff C.,Woodbridge T.,2,1
2000-04-10,Clay,3,Chang M.,Woodruff C.,2,0
2000-04-10,Clay,3,Ilie A.,Koubek S.,2,0
2000-04-10,Clay,3,Stoltenberg J.,Massu N.,2,0
2000-04-10,Clay,3,Tarango J.,Vanek J.,2,0
2000-04-10,Clay,3,Ilie A.,Chang M.,2,1
2000-04-10,Clay,3,Stoltenberg J.,Tarango J.,2,0
2000-04-10,Clay,3,Ilie A.,Stoltenberg J.,2,0
2000-04-10,Clay,3,Alami K.,Behrend T.,2,0
2000-04-10,Clay,3,Arazi H.,Dupuis A.,2,0
2000-04-10,Clay,3,Bruguera S.,Rosset M.,1,0
2000-04-10,Clay,3,Coutelot N.,Diaz J.,0,0
2000-04-10,Clay,3,di Pasquale A.,El Aarej M.,2,1
2000-04-10,Clay,3,El Aynaoui Y.,Portas A.,2,0
2000-04-10,Clay,3,Grosjean S.,Pozzi G.,2,0
2000-04-10,Clay,3,Gumy H.,Martin A.,2,0
